,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
92,2022-05-01,5047E,BAZA,GRANADA,785,"16,5","0,0","7,6",05:50,"25,4",15:00,32,"2,8","9,4",18:30,"9,0","931,5",00,"926,6",24
93,2022-05-01,5972X,SAN FERNANDO,CADIZ,28,"19,7","0,0","15,0",05:00,"24,4",14:40,27,"3,1","8,9",18:50,,"1018,2",00,"1013,7",24
94,2022-05-01,1475X,SANTIAGO DE COMPOSTELA,A CORUÑA,240,"14,2","0,0","11,2",06:00,"17,2",15:50,36,"1,1","5,8",16:40,,,,,
95,2022-05-01,0076,BARCELONA AEROPUERTO,BARCELONA,4,"18,2","0,0","14,6",05:38,"21,7",13:00,99,"3,6","6,7",Varias,"9,9","1019,2",00,"1015,5",24
96,2022-05-01,4061X,QUINTANAR DE LA ORDEN,TOLEDO,692,"18,8","0,0","12,8",01:40,"24,8",12:50,27,"1,4","9,2",14:00,,"940,2",00,"934,3",24
97,2022-05-01,9990X,"NAUT ARAN, ARTIES ",LLEIDA,1161,"12,0","0,0","4,1",05:00,"20,0",13:30,25,"1,1","8,1",14:50,,,,,
98,2022-05-01,8325X,POLINYÀ DE XÚQUER,VALENCIA,12,"16,7","0,0","11,2",05:00,"22,2",12:00,07,"2,5","9,4",14:20,,,,,
99,2022-05-01,2867,SALAMANCA AEROPUERTO,SALAMANCA,790,"15,0","0,0","8,1",05:52,"21,8",16:30,28,"4,2","10,3",15:01,"13,3","930,5",00,"924,6",19
100,2022-05-01,B346X,PORRERES,ILLES BALEARS,120,"18,1","0,0","12,1",03:00,"24,1",14:00,21,"1,7","6,9",12:30,,,,,
101,2022-05-01,2235U,CERVERA DE PISUERGA,PALENCIA,1140,"13,0","5,0","4,1",05:40,"21,9",13:50,07,"3,1","8,1",14:30,"8,6","892,5",00,"887,7",24
102,2022-05-01,1221D,PAJARES-VALGRANDE,ASTURIAS,1480,"7,6","0,7","3,0",23:59,"12,1",11:30,03,"1,7","6,1",12:40,,,,,
103,2022-05-01,2775X,VILLARDECIERVOS,ZAMORA,850,"13,7","0,0","4,4",05:40,"23,0",16:40,21,"2,2","10,0",16:50,"9,4","924,9",00,"918,1",18
104,2022-05-01,9981A,ESTACIÓN DE TORTOSA (ROQUETES),TARRAGONA,50,"20,0","0,0","12,4",04:50,"27,7",12:20,10,"3,1","8,6",14:20,"12,9","1013,8",00,"1009,7",Varias
105,2022-05-01,3434X,NAVALMORAL DE LA MATA,CACERES,269,"18,4","0,0","10,6",05:40,"26,1",15:30,20,"2,5","10,0",11:20,"10,7","987,6",00,"982,1",23
106,2022-05-01,1041A,ZUMAIA,GIPUZKOA,28,"14,8","0,0","10,0",02:00,"19,6",15:00,31,"2,5","6,4",21:30,,,,,
107,2022-05-01,1014,"HONDARRIBIA, MALKARROA",GIPUZKOA,4,"15,0","0,0","11,5",04:45,"18,4",14:00,32,"3,3","8,3",14:49,"4,8","1022,5",00,"1018,4",24
108,2022-05-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,4","0,0","12,5",22:30,"26,2",14:50,26,"3,6","10,8",14:50,,"956,8",Varias,"952,1",24
109,2022-05-01,C629X,"MOGÁN, PUERTO",LAS PALMAS,10,"22,2",,"17,3",07:00,"27,0",17:10,12,"2,5","6,1",20:50,,,,,
110,2022-05-01,9294E,"BARDENAS REALES, BASE AÉREA",NAVARRA,295,"17,2","0,0","10,3",05:40,"24,0",15:10,31,"5,8","12,5",15:30,,"985,3",00,"979,9",17
111,2022-05-01,4386B,LLERENA,BADAJOZ,655,"18,0","0,0","11,1",23:59,"24,9",13:30,28,"4,7","11,9",15:00,"12,6","946,6",00,"941,8",24
112,2022-05-01,4452,BADAJOZ AEROPUERTO,BADAJOZ,185,"19,4","0,0","12,1",23:59,"26,6",14:40,30,"3,9","11,1",17:00,"12,2","998,6",07,"994,6",18
113,2022-05-01,C659H,"LAS PALMAS DE GRAN CANARIA, SAN CRISTOBAL",LAS PALMAS,55,"19,2","0,0","16,2",21:50,"22,1",15:30,30,"5,0","10,6",17:30,,,,,
114,2022-05-01,3391,SOTILLO DE LA ADRADA,AVILA,630,"18,1","0,0","10,6",05:50,"25,6",15:00,21,"1,4","8,3",13:00,,,,,
115,2022-05-01,5390Y,VILLANUEVA DE CÓRDOBA,CORDOBA,750,"17,8","0,0","11,8",05:50,"23,8",15:10,27,"2,2","10,0",13:40,,"935,7",00,"930,7",24
116,2022-05-01,9263X,"ARANGUREN, ILUNDAIN  ",NAVARRA,572,"12,8","0,0","5,4",03:40,"20,2",15:00,32,"2,2","9,7",13:50,,,,,
117,2022-05-01,3111D,SOMOSIERRA,MADRID,1450,"12,6","0,0","6,4",06:00,"18,9",16:00,88,"1,7","7,8",08:20,,,,,
118,2022-05-01,C329Z,SAN SEBASTIÁN DE LA GOMERA,STA. CRUZ DE TENERIFE,15,"22,2","0,0","18,9",06:30,"25,5",14:40,35,"5,3","16,7",08:20,,"1019,9",11,"1017,1",03
119,2022-05-01,3013,MOLINA DE ARAGÓN,GUADALAJARA,1062,"12,4","6,0","2,7",05:35,"22,2",13:45,25,"1,1","9,4",15:30,"8,0","901,1",00,"895,5",24
120,2022-05-01,8293X,XÀTIVA,VALENCIA,88,"20,2","0,0","12,5",05:20,"27,9",13:00,35,"1,7","14,2",15:10,"10,6","1008,6",00,"1004,0",15
121,2022-05-01,0372C,PORQUERES,GIRONA,157,"16,0","0,1","8,6",04:20,"23,5",13:20,19,"1,1","6,7",16:30,,,,,
122,2022-05-01,5704B,CAZALLA DE LA SIERRA,SEVILLA,550,"17,2","0,0","9,4",05:30,"25,1",12:50,28,"1,9","9,2",16:50,,"957,5",00,"952,6",24
123,2022-05-01,C429I,TENERIFE SUR AEROPUERTO,STA. CRUZ DE TENERIFE,64,"23,0","0,0","18,7",Varias,"27,3",12:08,99,"7,8","17,5",Varias,"12,6","1012,7",Varias,"1010,6",04
