,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
132,2022-04-01,9381I,CALAMOCHA,TERUEL,890,"1,9","0,0","-1,8",Varias,"5,6",13:30,35,"5,0","13,3",14:10,"7,2","914,2",23,"905,8",00
133,2022-04-01,4121,CIUDAD REAL,CIUDAD REAL,628,"8,0","0,0","3,4",23:59,"12,5",15:50,36,"2,2","7,8",09:30,"6,7","944,9",24,"936,9",00
134,2022-04-01,8177A,CHINCHILLA,ALBACETE,880,"4,0","0,0","-0,6",23:59,"8,5",14:30,32,"6,4","15,6",11:00,,"914,0",22,"906,1",00
135,2022-04-01,1183X,LLANES,ASTURIAS,10,"8,0","12,6","5,3",22:00,"10,6",12:50,32,"3,3","17,8",21:10,"3,6","1022,0",23,"1015,8",00
136,2022-04-01,8368U,TERUEL,TERUEL,900,"2,4","0,0","-2,5",23:59,"7,2",13:40,35,"4,2","13,9",12:50,"8,8","912,2",22,"903,3",01
137,2022-04-01,8178D,ALBACETE,ALBACETE,674,"6,8","0,0","1,8",23:50,"11,7",14:40,25,"1,1","12,2",14:00,"10,0","940,1",24,"931,0",00
138,2022-04-01,8416Y,"VALÈNCIA, VIVEROS",VALENCIA,11,"12,2","0,1","8,0",23:59,"16,3",14:20,35,"4,7","15,3",12:40,,,,,
139,2022-04-01,5783,SEVILLA AEROPUERTO,SEVILLA,34,"14,7","0,0","8,4",06:20,"21,0",16:50,27,"3,6","8,9",13:10,"10,8","1013,4",Varias,"1009,9",15
140,2022-04-01,6205X,TORROX,MALAGA,3,"15,9","0,0","12,5",22:10,"19,3",16:50,29,"9,4","16,4",12:00,,"1015,3",24,"1010,1",03
141,2022-04-01,C929I,HIERRO AEROPUERTO,STA. CRUZ DE TENERIFE,32,"20,2","0,0","18,1",Varias,"22,4",14:03,02,"6,4","11,7",10:10,"6,8","1016,2",00,"1012,0",17
142,2022-04-01,1400,FISTERRA,A CORUÑA,230,"8,1","0,0","5,6",04:00,"10,6",13:20,02,"8,1","15,6",14:30,"9,4","995,9",22,"990,1",00
143,2022-04-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,,"0,0",,,,,28,"3,9","11,4",02:30,,"1009,9",24,"1005,6",02
144,2022-04-01,5530E,GRANADA AEROPUERTO,GRANADA,560,"10,0","0,0","5,0",23:47,"14,9",14:12,02,"2,5","11,4",13:40,"3,7","949,9",Varias,"945,2",04
145,2022-04-01,C459Z,PUERTO DE LA CRUZ,STA. CRUZ DE TENERIFE,25,"18,6","0,0","16,3",00:40,"20,8",11:00,06,"4,4","10,8",13:00,,"1017,9",00,"1012,5",16
146,2022-04-01,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"20,0","0,0","16,1",06:03,"23,8",15:16,35,"6,7","13,3",16:07,"7,1","1016,6",00,"1011,7",17
147,2022-04-01,6084X,FUENGIROLA,MALAGA,8,"17,5","0,0","13,8",06:10,"21,2",16:10,34,"2,2","9,7",04:00,,"1015,0",24,"1010,9",03
148,2022-04-01,1078I,GÜEÑES,BIZKAIA,208,"4,2","21,8","0,6",21:00,"7,9",15:30,02,"1,9","12,5",06:10,,"995,8",21,"989,1",00
149,2022-04-01,9208E,ARAGÜÉS DEL PUERTO,HUESCA,1040,"-0,2","5,2","-3,2",23:50,"2,7",12:20,36,"3,9","17,5",04:30,"5,6","895,0",22,"888,2",00
