,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
85,2022-09-01,7096B,HELLÍN,ALBACETE,605,"26,2","0,0","19,4",05:00,"32,9",13:00,06,"1,4","6,1",12:00,,"947,7",00,"943,8",19
86,2022-09-01,5960,JEREZ DE LA FRONTERA AEROPUERTO,CADIZ,27,"22,7",Ip,"14,4",05:47,"31,0",16:21,24,"2,8","9,2",14:44,"4,9","1013,5",Varias,"1010,9",12
87,2022-09-01,9434P,"ZARAGOZA, VALDESPARTERA",ZARAGOZA,254,"27,0","0,0","19,8",06:00,"34,2",16:10,32,"1,4","8,3",00:40,"11,2","986,5",00,"980,5",Varias
88,2022-09-01,8019,ALICANTE-ELCHE AEROPUERTO,ALICANTE,43,"26,6",Ip,"22,4",03:56,"30,8",12:35,99,"4,2","9,2",Varias,"8,5","1011,2",Varias,"1007,7",18
89,2022-09-01,8500A,CASTELLÓ - ALMASSORA,CASTELLON,48,"26,7","0,0","22,9",05:40,"30,5",10:40,11,"2,2","6,4",10:40,"7,3","1010,0",00,"1006,7",17
90,2022-09-01,5796,MORÓN DE LA FRONTERA,SEVILLA,87,"24,8","0,0","16,6",05:40,"32,9",14:40,26,"1,9","9,4",18:20,"6,2","1005,8",00,"1004,0",17
91,2022-09-01,5047E,BAZA,GRANADA,785,"24,0","0,0","14,4",06:10,"33,7",14:30,32,"1,7","10,3",15:50,,"928,9",00,"925,4",15
92,2022-09-01,5972X,SAN FERNANDO,CADIZ,28,"22,6","0,1","19,3",04:50,"25,9",13:40,26,"2,5","7,5",14:20,,"1013,5",10,"1010,6",19
93,2022-09-01,1475X,SANTIAGO DE COMPOSTELA,A CORUÑA,240,"19,0","0,0","16,0",00:30,"22,1",14:50,24,"1,1","6,7",12:30,,,,,
94,2022-09-01,0076,BARCELONA AEROPUERTO,BARCELONA,4,"24,8","0,0","19,4",Varias,"30,2",13:37,36,"4,2","10,3",01:48,"11,5","1014,8",00,"1011,8",18
95,2022-09-01,4061X,QUINTANAR DE LA ORDEN,TOLEDO,692,,"0,0",,,,,27,"2,2","8,1",14:10,,"936,0",05,"935,8",Varias
96,2022-09-01,3110C,BUITRAGO DEL LOZOYA,MADRID,1030,"20,2","0,0","10,6",06:00,"29,7",14:40,20,"1,1","8,3",14:50,,"904,7",00,"901,3",17
97,2022-09-01,9990X,"NAUT ARAN, ARTIES ",LLEIDA,1161,"18,4","0,0","8,9",03:40,"27,8",14:20,23,"1,1","6,1",17:30,,,,,
