,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin
120,2022-02-01,8293X,XÀTIVA,VALENCIA,88,"12,0","0,0","3,1",07:50,"20,8",15:20,27,"1,1","6,1",20:10,"8,9","1017,4",24,"1012,3",04
121,2022-02-01,0372C,PORQUERES,GIRONA,157,"8,4","0,0","1,1",06:00,"15,8",13:30,27,"1,7","8,9",07:40,,,,,
122,2022-02-01,5704B,CAZALLA DE LA SIERRA,SEVILLA,550,"8,4","0,0","1,3",07:00,"15,6",12:50,05,"1,4","10,0",13:20,,"963,1",24,"960,6",14
123,2022-02-01,C429I,TENERIFE SUR AEROPUERTO,STA. CRUZ DE TENERIFE,64,"21,0","6,8","14,6",02:48,"27,3",11:12,07,"3,1","9,2",21:36,"1,3","1011,6",00,"1008,5",17
124,2022-02-01,8414A,VALENCIA AEROPUERTO,VALENCIA,56,"12,8","0,0","4,8",06:58,"20,7",15:45,99,"2,5","6,7",Varias,"9,9","1020,4",Varias,"1015,0",03
125,2022-02-01,1735X,XINZO DE LIMIA,OURENSE,616,"3,9","0,0","-5,6",07:40,"13,4",14:10,12,"1,1","7,5",23:50,,,,,
126,2022-02-01,5270B,JAÉN,JAEN,580,"9,8","0,0","6,4",04:40,"13,1",14:10,12,"2,5","9,2",09:00,"9,3","960,8",Varias,"958,2",15
127,2022-02-01,9563X,CASTELLFORT,CASTELLON,1220,"3,8","0,0","0,2",07:30,"7,3",14:30,,,,,,,,,
128,2022-02-01,1700X,O CARBALLIÑO,OURENSE,400,"8,8","0,0","0,8",08:10,"16,7",15:50,99,"0,3","5,3",00:50,,,,,
129,2022-02-01,3526X,CORIA,CACERES,313,"12,3","0,0","7,1",23:59,"17,5",13:50,04,"4,2","16,1",11:40,"9,7","993,3",09,"989,7",15
130,2022-02-01,1387,A CORUÑA,A CORUÑA,58,"11,0","0,0","8,3",23:40,"13,7",13:30,36,"3,9","10,0",14:30,"8,8","1030,1",09,"1023,0",24
131,2022-02-01,9381I,CALAMOCHA,TERUEL,890,"4,8","0,0","-1,4",23:00,"11,1",14:40,34,"1,9","11,4",01:00,"9,0","928,6",Varias,"923,0",01
132,2022-02-01,4121,CIUDAD REAL,CIUDAD REAL,628,"8,2","0,0","2,5",08:00,"14,0",15:00,99,"1,9","11,4",Varias,"9,9","955,9",24,"952,8",15
133,2022-02-01,8177A,CHINCHILLA,ALBACETE,880,"5,5","0,0","-0,7",07:30,"11,7",15:50,34,"2,8","11,7",04:10,,"926,2",22,"920,4",04
134,2022-02-01,1183X,LLANES,ASTURIAS,10,"9,7","0,2","6,7",23:20,"12,7",14:30,30,"1,4","4,7",11:50,"1,1","1036,4",08,"1031,6",24
135,2022-02-01,8368U,TERUEL,TERUEL,900,"5,8","0,0","-0,8",23:59,"12,3",14:50,32,"2,8","10,0",12:00,"8,1","926,7",Varias,"920,7",03
136,2022-02-01,8178D,ALBACETE,ALBACETE,674,"8,6","0,0","2,0",07:20,"15,2",15:22,27,"0,3","8,3",03:20,"9,4","951,5",24,"947,5",05
137,2022-02-01,8416Y,"VALÈNCIA, VIVEROS",VALENCIA,11,"13,7","0,0","8,4",07:50,"19,0",15:40,36,"1,7","16,1",00:40,,,,,
138,2022-02-01,5783,SEVILLA AEROPUERTO,SEVILLA,34,"11,1","0,0","3,7",04:33,"18,5",14:16,99,"3,3","10,8",Varias,"10,0","1025,0",Varias,"1021,8",16
139,2022-02-01,6205X,TORROX,MALAGA,3,"16,1","0,0","10,6",23:59,"21,6",10:30,12,"5,0","11,7",11:40,,"1029,3",24,"1020,8",04
140,2022-02-01,C929I,HIERRO AEROPUERTO,STA. CRUZ DE TENERIFE,32,"19,4","1,8","16,2",01:38,"22,7",23:44,20,"3,6","9,2",14:55,"0,5","1017,4",00,"1013,7",16
141,2022-02-01,1400,FISTERRA,A CORUÑA,230,"10,8","0,0","7,3",07:50,"14,2",21:40,02,"6,9","14,2",17:20,"9,0","1008,1",01,"1000,8",23
142,2022-02-01,6156X,"MÁLAGA, CENTRO METEOROLÓGICO",MALAGA,54,"15,2","0,0","9,1",22:50,"21,4",12:30,99,"4,2","10,8",Varias,,"1023,6",24,"1017,1",05
143,2022-02-01,5530E,GRANADA AEROPUERTO,GRANADA,560,"8,2","0,0","-1,8",04:17,"18,3",16:26,02,"0,8","12,5",10:14,"9,8","962,1",Varias,"957,6",14
144,2022-02-01,C459Z,PUERTO DE LA CRUZ,STA. CRUZ DE TENERIFE,25,"17,7","2,8","15,2",06:50,"20,2",22:50,05,"1,1","7,2",19:50,,"1018,6",00,"1015,1",18
145,2022-02-01,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,"21,1",Ip,"17,8",Varias,"24,4",13:17,07,"4,2","10,8",12:09,"4,8","1020,6",24,"1017,7",16
146,2022-02-01,6084X,FUENGIROLA,MALAGA,8,,"0,0",,,,,10,"4,4","15,0",05:50,,"1028,4",Varias,"1021,2",06
147,2022-02-01,1078I,GÜEÑES,BIZKAIA,208,"7,6","0,3","3,5",23:50,"11,6",15:40,02,"1,4","11,7",01:10,,"1011,5",12,"1008,1",03
148,2022-02-01,9208E,ARAGÜÉS DEL PUERTO,HUESCA,1040,"8,0","0,0","2,3",05:00,"13,7",13:30,02,"3,9","20,8",14:00,"5,8","910,8",22,"904,1",04
